bathroom,kitchen,essentials,safety,other,diabled friendly,service,id,requirement,outdoor amenity,children,income,group
1,1,9,2,0,0,1,9863678,0,0,0,180.00 ,
2,1,9,1,0,0,0,9975451,0,0,0,180.00 ,
2,1,7,1,1,0,1,11058826,0,0,0,180.00 ,
0,1,8,0,0,0,1,11638520,0,0,0,180.00 ,
1,0,5,1,0,0,2,11729196,0,0,0,180.00 ,
2,9,14,3,2,0,2,11933676,0,0,0,180.00 ,
2,1,11,4,1,1,1,12092403,0,0,0,180.00 ,
2,1,10,2,1,0,1,12189021,0,0,0,180.00 ,
1,1,8,0,0,0,1,12360322,0,0,0,180.00 ,
1,9,9,2,1,0,2,12400242,0,0,0,180.00 ,
2,1,9,1,1,0,2,12797598,0,0,0,180.00 ,
1,1,6,1,0,0,0,12850887,0,0,0,180.00 ,
2,1,7,3,0,0,3,13055856,0,0,0,180.00 ,
3,1,9,1,1,1,1,13061315,0,0,0,180.00 ,
2,0,4,0,0,0,0,13250214,0,0,0,180.00 ,
1,1,3,1,0,0,0,13281809,0,0,0,180.00 ,
1,1,4,0,0,0,0,13920697,0,0,0,180.00 ,
0,1,3,0,0,0,1,14120153,0,0,0,180.00 ,
1,8,3,1,2,1,3,14153081,0,0,1,180.00 ,
2,1,11,1,1,0,2,14689147,0,0,0,180.00 ,
1,1,8,2,0,0,0,15453848,0,0,0,180.00 ,
1,1,6,1,1,0,0,15598208,0,0,0,180.00 ,
2,7,7,3,0,0,2,15928635,0,0,0,180.00 ,
0,1,9,2,1,0,0,16100002,0,0,0,180.00 ,
1,1,7,1,0,0,1,16107664,0,0,0,180.00 ,
2,1,5,3,0,0,1,16216301,0,0,0,180.00 ,
0,1,3,2,0,0,0,16230962,0,0,0,180.00 ,
2,1,7,4,0,0,2,16354659,0,1,0,180.00 ,
1,1,4,2,0,0,0,16470381,0,0,0,180.00 ,
0,0,4,0,0,0,1,16962370,0,0,0,180.00 ,
0,1,2,0,1,0,0,18485487,0,0,0,180.00 ,
1,1,3,2,0,0,1,18946376,0,0,0,180.00 ,
2,1,7,2,0,0,1,19138340,0,0,0,180.00 ,
2,1,6,1,0,0,0,19573782,0,0,0,180.00 ,
1,1,2,0,0,0,0,19768115,0,0,0,180.00 ,
2,1,3,1,1,0,0,19768219,0,0,0,180.00 ,
1,0,1,1,0,0,1,20554965,0,0,0,180.00 ,
1,1,6,3,0,0,0,20663936,0,0,0,180.00 ,
1,1,4,2,0,0,0,20664696,0,0,0,180.00 ,
1,1,4,0,0,0,0,20844182,0,0,0,180.00 ,
2,1,8,3,0,0,0,20992831,0,0,0,180.00 ,
2,1,2,1,0,0,1,20992872,0,0,0,180.00 ,
0,1,3,3,0,0,0,21079975,0,0,0,180.00 ,
0,1,3,1,0,0,0,238746,0,0,0,179.40 ,
0,0,6,2,0,0,0,240800,0,0,0,179.40 ,
2,1,5,1,1,0,0,1112070,0,1,0,179.40 ,
2,1,9,4,0,0,2,2791688,0,0,0,179.40 ,
1,1,6,1,0,0,1,2919062,0,0,0,179.40 ,
1,1,9,2,0,1,0,3440595,0,1,0,179.40 ,
2,1,8,1,1,1,0,3613161,0,1,0,179.40 ,
1,1,8,3,1,0,1,5557097,0,0,0,179.40 ,
2,1,6,1,0,1,2,6399305,0,0,0,179.40 ,
0,1,8,0,0,0,1,9958192,0,0,0,179.40 ,
0,1,7,2,1,1,0,10054894,0,0,0,179.40 ,
1,1,7,1,0,0,2,12949840,0,0,0,179.40 ,
2,1,5,1,0,0,0,13326411,0,0,0,179.40 ,
2,10,10,2,2,0,2,13618453,0,0,0,179.40 ,
1,1,5,0,0,0,0,14844734,0,0,0,179.40 ,
1,1,5,0,0,0,0,15983174,0,0,0,179.40 ,
1,1,6,0,0,0,1,15250479,0,0,0,179.28 ,
0,1,7,1,1,1,0,707658,0,0,0,178.80 ,
1,1,5,0,0,0,0,3231460,0,0,0,178.56 ,
0,1,6,3,1,0,0,7560291,0,0,0,178.56 ,
0,0,6,0,1,0,0,1441363,0,0,0,178.20 ,
1,1,8,0,0,0,0,1577913,0,0,0,178.20 ,
1,1,8,3,1,0,0,1939857,0,0,0,178.20 ,
0,1,4,0,1,0,0,2043234,0,0,0,178.20 ,
0,1,7,2,2,1,0,3105531,0,1,0,178.20 ,
1,1,7,2,1,0,2,3945796,0,0,0,178.20 ,
2,8,12,4,0,0,0,4050765,0,0,0,178.20 ,
1,1,9,1,1,1,0,4575369,0,0,0,178.20 ,
2,1,7,4,0,0,1,5690312,0,0,0,178.20 ,
0,1,6,1,0,0,0,5905128,0,0,0,178.20 ,
1,1,6,1,0,0,0,7181644,0,0,0,178.20 ,
0,1,4,1,1,1,1,8275455,0,0,0,178.20 ,
0,1,2,4,0,0,0,8392929,0,0,0,178.20 ,
2,1,8,2,0,0,0,8899450,0,0,0,178.20 ,
1,1,5,1,0,0,0,9586258,0,0,0,178.20 ,
2,1,10,2,1,0,1,9820308,0,0,0,178.20 ,
0,1,5,0,0,0,0,9997433,0,0,0,178.20 ,
2,1,9,1,1,1,2,10485102,0,1,0,178.20 ,
1,1,4,1,0,0,0,14695540,0,0,0,178.20 ,
2,1,3,0,1,0,0,15784586,0,0,0,178.20 ,
2,1,4,2,1,0,0,16135399,0,0,0,178.20 ,
1,1,6,2,0,0,0,16415769,0,0,0,178.20 ,
2,9,5,2,0,0,0,4174847,0,0,0,178.08 ,
1,1,4,0,1,0,0,4058316,0,0,0,177.84 ,
2,1,7,1,0,0,0,13346901,0,0,0,177.84 ,
2,1,8,1,0,0,1,8236660,0,0,0,177.60 ,
1,1,9,3,1,1,0,14217410,0,1,0,177.60 ,
1,1,6,2,1,0,0,14404145,0,0,0,177.60 ,
1,1,4,0,0,0,0,14490720,0,1,0,177.60 ,
1,1,6,0,1,0,3,8798403,0,0,0,177.48 ,
0,1,8,0,0,0,0,2262148,0,0,0,177.12 ,
0,1,9,0,1,0,0,2674267,0,0,0,177.12 ,
0,1,2,0,0,0,0,536328,0,0,0,177.00 ,
2,1,9,2,0,0,0,12951417,0,0,0,177.00 ,
1,1,5,3,1,1,0,3583702,0,0,0,176.88 ,
2,8,12,5,1,0,3,12827964,0,0,0,176.88 ,
2,6,11,4,1,0,1,2383660,0,0,0,176.64 ,
2,1,10,3,0,0,1,16830627,0,1,0,176.64 ,
0,1,8,2,0,0,0,444171,0,1,0,176.40 ,
1,1,6,2,1,0,0,1724731,0,1,0,176.40 ,
1,1,3,3,0,0,2,2471393,0,1,0,176.40 ,
0,0,0,0,0,0,0,4678742,0,0,0,176.40 ,
1,0,8,2,0,0,0,8192789,0,0,0,176.40 ,
2,1,7,1,0,0,0,8211632,0,0,0,176.40 ,
2,1,10,3,0,0,0,8849758,0,0,0,176.40 ,
2,1,11,3,1,0,1,9904223,0,0,0,176.40 ,
0,1,7,1,1,0,0,10548768,0,0,0,176.40 ,
2,8,9,1,1,0,2,12731689,0,0,0,176.40 ,
1,1,2,0,0,0,0,13153065,0,0,0,176.40 ,
2,1,6,1,0,0,0,13741654,0,0,0,176.40 ,
1,1,5,0,0,0,0,14198342,0,0,0,176.40 ,
1,1,5,2,0,0,1,18196336,0,0,0,176.40 ,
0,1,8,0,0,0,0,19593297,0,0,0,176.40 ,
0,1,6,1,2,0,0,19974905,0,0,0,176.40 ,
0,1,4,1,0,0,0,14808561,0,0,0,175.44 ,
2,1,4,1,0,0,0,18370858,0,0,0,175.20 ,
0,7,9,1,2,0,0,13373300,0,1,0,174.84 ,
2,1,10,2,1,1,1,305670,0,0,0,174.24 ,
1,1,5,1,0,0,1,14014016,0,0,0,174.24 ,
1,1,7,2,0,0,0,144428,0,0,0,174.00 ,
0,1,7,0,0,0,0,548056,0,0,0,174.00 ,
2,1,10,4,0,0,2,13142326,0,0,0,173.88 ,
0,1,7,0,0,0,0,935280,0,0,0,173.40 ,
1,1,5,2,1,0,0,8666528,0,1,0,173.40 ,
0,0,0,1,0,0,0,11013342,0,0,0,173.40 ,
0,1,5,0,0,0,0,165573,0,0,0,173.28 ,
2,1,5,4,0,0,0,4396299,0,0,0,173.16 ,
1,1,7,1,0,0,0,10223695,0,0,0,173.16 ,
2,7,7,0,0,0,3,13705991,0,0,0,173.16 ,
2,1,9,1,0,0,0,919978,0,0,0,172.92 ,
0,1,5,1,1,0,0,14991,0,0,0,172.80 ,
2,1,11,2,0,0,1,106647,0,0,0,172.80 ,
1,1,11,2,1,0,1,821135,0,0,0,172.80 ,
0,0,0,0,0,0,0,1109624,0,0,0,172.80 ,
0,1,9,2,1,0,1,1304604,0,0,0,172.80 ,
1,1,10,0,1,0,0,1327553,0,0,0,172.80 ,
0,1,8,0,1,1,0,1555919,0,1,0,172.80 ,
2,1,10,2,1,0,1,1560339,0,0,0,172.80 ,
2,9,14,3,1,0,3,1660971,1,3,2,172.80 ,
1,1,5,0,0,0,1,1835049,0,0,0,172.80 ,
1,1,5,0,1,0,0,2553205,0,1,0,172.80 ,
0,1,5,0,0,0,0,3038732,0,0,0,172.80 ,
0,1,6,1,0,0,0,3051679,0,0,0,172.80 ,
0,1,5,3,1,0,0,3238355,0,0,0,172.80 ,
1,4,7,4,0,0,0,3376567,0,0,0,172.80 ,
1,1,10,3,1,0,1,3378404,0,1,0,172.80 ,
0,1,7,1,1,0,0,3550298,0,0,0,172.80 ,
1,1,6,0,1,0,0,3625075,0,1,0,172.80 ,
0,1,8,1,1,0,0,4445872,0,1,0,172.80 ,
1,1,7,0,1,0,0,4672445,0,0,0,172.80 ,
0,0,0,0,0,0,0,4685448,0,0,0,172.80 ,
0,1,8,1,0,0,0,4698201,0,0,0,172.80 ,
1,0,5,4,1,1,0,4743172,0,1,0,172.80 ,
0,1,8,2,0,0,0,5466955,0,0,0,172.80 ,
1,1,8,0,1,0,0,6699912,0,0,0,172.80 ,
1,1,8,3,1,1,0,7516218,0,0,0,172.80 ,
0,1,5,2,0,0,0,7530545,0,0,0,172.80 ,
0,1,4,0,0,0,0,7663744,0,0,0,172.80 ,
0,1,4,1,0,0,0,7709799,0,0,0,172.80 ,
2,1,7,3,0,0,0,7731215,0,0,0,172.80 ,
1,1,6,1,0,0,0,8153240,0,1,0,172.80 ,
0,1,2,1,1,0,0,8202455,0,0,0,172.80 ,
2,1,11,4,1,0,2,8312148,0,0,0,172.80 ,
0,1,3,0,0,0,0,8425148,0,0,0,172.80 ,
1,1,8,0,0,0,1,8555721,0,0,0,172.80 ,
1,1,8,0,1,0,0,8652729,0,0,0,172.80 ,
0,1,3,1,0,0,0,8867253,0,0,0,172.80 ,
0,1,5,1,1,1,0,9492969,0,0,0,172.80 ,
1,1,5,1,0,1,1,9494965,0,0,0,172.80 ,
1,1,7,1,0,0,0,9609762,0,0,0,172.80 ,
1,1,7,1,0,0,0,9615815,0,0,0,172.80 ,
2,6,10,3,0,0,2,9703075,0,0,0,172.80 ,
2,1,10,3,0,0,1,9758378,0,1,0,172.80 ,
2,1,7,2,0,0,1,11255694,0,0,0,172.80 ,
1,1,7,2,0,0,0,11357182,0,1,0,172.80 ,
2,1,9,4,0,0,1,11974135,0,2,0,172.80 ,
1,1,11,1,0,0,0,12105000,0,0,0,172.80 ,
1,1,7,1,0,0,0,12828338,0,0,0,172.80 ,
2,1,7,0,1,0,0,12902686,0,0,0,172.80 ,
0,1,1,2,0,0,1,13312655,0,0,0,172.80 ,
2,1,5,4,0,0,1,13767853,0,0,0,172.80 ,
1,1,10,0,0,0,2,15039238,0,1,0,172.80 ,
2,1,6,1,0,0,0,15222861,0,0,0,172.80 ,
0,1,10,1,0,0,0,15521640,0,0,0,172.80 ,
2,1,9,1,0,0,1,15939000,0,1,0,172.80 ,
2,1,3,1,1,0,1,18010755,0,0,0,172.80 ,
1,1,4,3,0,0,0,18962916,0,1,0,172.80 ,
0,1,6,0,0,0,0,2872288,0,0,0,172.20 ,
1,1,7,2,0,0,0,15085833,0,0,0,172.20 ,
2,1,9,3,2,0,0,1166109,0,1,0,172.08 ,
2,1,6,2,0,0,0,4756551,0,0,1,172.08 ,
2,1,10,2,1,0,0,83811,0,0,0,171.84 ,
2,1,9,2,2,1,1,11189443,0,1,0,171.84 ,
2,1,11,3,1,0,1,10118922,0,0,0,171.72 ,
0,1,7,0,0,0,0,531363,0,0,0,171.60 ,
1,1,5,1,0,0,1,755032,0,0,0,171.60 ,
2,1,6,0,1,1,1,2563967,0,0,0,171.60 ,
2,1,11,1,1,0,0,2941297,0,1,0,171.60 ,
1,1,7,1,1,0,0,4396939,0,0,0,171.60 ,
0,1,4,1,0,0,0,7018007,0,0,0,171.60 ,
2,9,13,4,0,0,2,7204443,0,1,0,171.60 ,
0,1,3,1,0,0,1,7240624,0,0,0,171.60 ,
1,1,6,0,0,0,0,7637901,0,0,0,171.60 ,
1,1,6,2,0,0,0,9039932,0,1,0,171.60 ,
1,1,10,1,1,1,0,11801825,0,1,0,171.60 ,
0,1,7,1,0,0,0,12057450,0,0,0,171.60 ,
0,0,0,2,0,0,1,13092407,0,0,0,171.60 ,
1,9,13,0,2,0,0,13182531,0,0,2,171.60 ,
2,1,11,2,1,0,0,13657563,0,0,0,171.60 ,
1,1,4,0,0,0,0,13906623,0,0,0,171.60 ,
2,1,7,5,0,0,0,15663653,0,0,0,171.60 ,
0,1,7,0,0,0,0,16205491,0,0,0,171.60 ,
0,0,1,0,0,0,0,16273164,0,0,0,171.60 ,
1,1,8,1,0,0,1,16351881,0,1,0,171.60 ,
2,1,6,1,0,0,0,16439716,0,0,0,171.60 ,
0,1,4,1,0,0,0,16508394,0,0,0,171.60 ,
1,1,9,2,0,0,2,16545545,0,1,0,171.60 ,
1,1,6,2,0,0,0,16916708,0,0,0,171.60 ,
0,1,4,1,0,0,0,781946,0,0,0,171.36 ,
1,1,9,1,1,0,1,5536824,0,0,0,171.36 ,
1,1,6,1,1,0,0,9646346,0,0,0,171.36 ,
0,1,2,0,0,0,0,10113316,0,0,0,171.36 ,
2,1,7,1,1,1,1,12273048,0,1,0,171.36 ,
1,1,3,1,0,0,0,13207548,0,0,0,171.36 ,
1,1,5,1,0,0,1,16367820,0,0,0,171.36 ,
0,1,5,0,0,0,0,854397,0,0,0,171.12 ,
0,1,5,0,1,0,1,4597879,0,1,0,171.12 ,
0,1,10,3,0,0,1,11164047,0,1,0,171.12 ,
1,1,4,1,0,0,0,64842,0,0,0,171.00 ,
0,1,6,0,1,0,0,510454,0,0,0,171.00 ,
1,1,8,1,0,0,1,1684053,0,1,0,171.00 ,
1,1,3,2,1,0,0,6656441,0,0,0,171.00 ,
1,1,8,1,1,0,0,7172107,0,0,0,171.00 ,
1,1,6,0,0,0,0,8716577,0,1,0,171.00 ,
1,1,7,3,1,0,0,8870310,0,0,0,171.00 ,
1,9,11,2,1,0,4,9384981,0,0,0,171.00 ,
1,1,2,0,0,0,1,10035324,0,0,0,171.00 ,
1,1,7,0,1,0,0,10076198,0,0,0,171.00 ,
1,1,1,2,0,0,2,13231678,0,0,0,171.00 ,
2,1,8,1,1,0,0,14070255,0,0,0,171.00 ,
1,1,6,4,1,0,2,14521738,0,0,0,171.00 ,
2,1,6,4,0,0,1,16034472,0,1,0,171.00 ,
2,1,6,2,0,0,0,16933481,0,0,0,171.00 ,
0,1,7,0,0,0,1,621430,0,0,0,170.88 ,
0,1,7,1,0,0,1,14126610,0,0,0,170.88 ,
1,1,9,4,0,0,1,1245479,0,1,0,170.64 ,
0,1,3,1,0,0,0,1559435,0,0,0,170.64 ,
2,1,10,4,0,0,1,6993862,0,0,0,170.64 ,
0,1,8,1,0,0,0,9507521,0,0,0,170.64 ,
1,1,7,3,0,0,0,2769505,0,0,0,170.40 ,
1,1,7,1,1,0,0,9791355,0,0,0,170.40 ,
0,1,7,2,0,0,0,4995993,0,0,0,170.28 ,
0,1,11,2,0,0,0,7842221,0,0,0,169.92 ,
1,1,5,4,0,0,0,16098175,0,0,0,169.92 ,
1,0,4,2,0,0,1,16506579,0,0,0,169.92 ,
0,1,8,2,0,0,1,4227161,0,0,0,169.20 ,
1,1,7,0,1,0,1,18238955,0,0,0,169.20 ,
1,1,4,2,0,0,0,19134850,0,0,0,169.20 ,
2,1,7,1,1,0,1,4000127,0,0,0,168.96 ,
2,1,6,1,1,0,0,8550749,0,0,0,168.96 ,
1,1,4,0,0,0,0,16153060,0,0,0,168.84 ,
1,1,9,2,1,0,1,1365597,0,1,0,168.48 ,
1,1,9,1,1,0,0,8564804,0,1,0,168.48 ,
1,1,6,0,1,0,1,14699,0,1,0,168.00 ,
2,1,7,3,1,0,1,61747,0,0,0,168.00 ,
1,1,10,1,0,0,0,199693,0,1,2,168.00 ,
2,1,6,1,0,0,1,278876,0,0,0,168.00 ,
0,1,7,0,0,0,0,478385,0,0,0,168.00 ,
2,1,8,0,0,0,0,640128,0,0,0,168.00 ,
0,1,3,1,1,1,0,722264,0,1,0,168.00 ,
2,0,5,2,0,0,2,731300,0,0,0,168.00 ,
2,1,8,1,0,0,0,767969,0,0,0,168.00 ,
0,0,5,0,0,0,0,906829,0,0,0,168.00 ,
0,1,7,0,0,0,0,1129483,0,0,0,168.00 ,
0,1,4,0,0,0,0,1650470,0,0,0,168.00 ,
2,1,5,1,0,0,0,2082375,0,0,0,168.00 ,
0,1,3,0,0,0,0,2116940,0,0,0,168.00 ,
1,1,7,1,1,0,0,2970480,0,0,0,168.00 ,
1,1,6,2,0,0,0,3153603,0,0,0,168.00 ,
2,1,9,2,1,1,3,3309572,0,2,0,168.00 ,
1,1,9,1,0,0,0,3462975,0,0,0,168.00 ,
0,0,0,0,0,0,0,3473305,0,0,0,168.00 ,
1,1,7,1,1,0,0,3717427,0,1,0,168.00 ,
2,1,7,3,0,0,2,4227554,0,0,0,168.00 ,
0,1,8,1,1,0,0,4620505,0,0,0,168.00 ,
2,1,5,5,0,0,1,4726747,0,0,0,168.00 ,
1,1,9,1,1,0,0,4738489,0,0,0,168.00 ,
1,1,6,1,0,0,0,4785105,0,0,0,168.00 ,
0,1,1,2,0,0,0,5571703,0,0,0,168.00 ,
2,1,11,1,0,0,0,5941888,0,0,0,168.00 ,
0,1,7,3,1,1,0,6232987,0,1,0,168.00 ,
2,1,7,2,1,0,1,6342741,0,0,0,168.00 ,
2,1,7,1,0,0,0,6423799,0,0,0,168.00 ,
2,8,10,4,0,0,4,6447332,0,0,0,168.00 ,
0,1,5,1,0,0,0,6806165,0,1,0,168.00 ,
0,1,4,0,0,0,0,7387846,0,0,0,168.00 ,
1,1,7,1,0,0,0,7746872,0,0,0,168.00 ,
1,1,7,1,0,0,0,7756711,0,0,0,168.00 ,
1,1,7,2,1,1,0,7818142,0,0,0,168.00 ,
0,1,6,2,0,0,0,8183563,0,0,0,168.00 ,
2,1,10,3,1,1,2,8589729,0,1,0,168.00 ,
2,1,5,0,1,0,0,9586752,0,1,0,168.00 ,
1,1,6,2,0,0,0,9756258,0,0,0,168.00 ,
1,1,8,2,0,0,1,9785847,0,0,0,168.00 ,
1,1,9,2,0,0,1,9937145,0,0,0,168.00 ,
3,10,14,2,4,0,1,9945496,0,1,0,168.00 ,
1,0,3,0,0,0,0,9945730,0,0,0,168.00 ,
2,1,9,0,0,0,1,10149393,0,0,0,168.00 ,
1,1,7,0,0,0,0,10695321,0,0,0,168.00 ,
0,1,6,1,1,0,0,10751336,0,0,0,168.00 ,
2,1,11,4,1,1,3,11295457,0,0,0,168.00 ,
3,1,6,2,0,0,0,12197932,0,1,0,168.00 ,
2,1,4,4,0,0,0,12902256,0,0,0,168.00 ,
0,1,5,0,0,0,1,13094250,0,0,0,168.00 ,
2,1,5,1,0,0,1,13249656,0,0,0,168.00 ,
2,1,6,1,0,0,0,13332794,0,0,0,168.00 ,
2,1,5,1,0,0,0,13388959,0,0,0,168.00 ,
1,1,5,1,0,0,0,13430458,0,0,0,168.00 ,
2,1,10,1,1,0,2,13562613,0,0,0,168.00 ,
0,1,5,2,1,0,1,13656752,0,0,0,168.00 ,
1,1,3,2,0,0,0,13668928,0,0,0,168.00 ,
2,1,3,0,0,0,0,13682365,0,0,0,168.00 ,
2,0,5,0,0,0,2,13761271,0,0,0,168.00 ,
1,1,1,2,0,0,0,13866111,0,0,0,168.00 ,
1,1,8,1,0,0,0,13951120,0,1,0,168.00 ,
0,1,7,1,0,0,0,13953640,0,0,0,168.00 ,
2,1,10,1,1,0,0,14080022,0,0,0,168.00 ,
2,9,6,2,1,0,1,14104812,0,0,0,168.00 ,
1,1,6,0,1,0,0,14284714,0,0,0,168.00 ,
2,0,7,3,0,0,1,14650859,0,0,0,168.00 ,
2,1,7,2,0,0,2,15371873,0,0,0,168.00 ,
1,1,8,1,1,0,1,15859962,0,2,0,168.00 ,
0,1,4,0,0,0,0,17381502,0,0,0,168.00 ,
2,1,8,4,0,0,1,17419506,0,0,0,168.00 ,
2,9,11,1,0,0,1,18050070,0,0,0,168.00 ,
2,1,5,1,0,0,0,18395316,0,0,0,168.00 ,
2,1,3,2,0,0,0,19159737,0,0,0,168.00 ,
0,1,5,1,1,0,0,19161964,0,0,0,168.00 ,
1,1,4,2,0,1,0,4793240,0,1,0,167.40 ,
0,1,3,2,0,0,0,10789121,0,0,0,167.40 ,
1,8,10,1,1,0,0,13278181,0,0,2,167.40 ,
2,1,9,1,1,0,0,16363498,0,0,0,167.40 ,
0,1,3,0,0,0,1,18913534,0,0,0,167.40 ,
0,1,5,0,1,0,0,13729862,0,1,0,167.28 ,
2,1,6,2,0,0,0,17006190,0,0,0,167.28 ,
2,1,4,3,1,0,1,17875248,0,1,0,167.04 ,
1,1,4,4,0,1,0,1074564,0,0,0,166.32 ,
2,1,11,5,0,0,0,2694274,0,0,2,166.32 ,
0,0,0,0,0,0,0,4172266,0,0,0,166.32 ,
0,1,9,1,1,0,0,6378388,0,0,0,166.32 ,
1,1,8,1,1,1,1,9237379,0,0,0,166.32 ,
0,1,6,1,0,0,1,9327458,0,0,0,166.32 ,
1,1,3,1,0,0,0,9496213,0,0,0,166.32 ,
2,1,9,2,0,0,0,9923887,0,0,0,166.32 ,
2,1,7,1,0,0,1,10280162,0,0,0,166.32 ,
2,1,8,3,0,0,1,12365836,0,0,0,166.32 ,
1,1,7,1,0,0,1,13879391,0,0,0,166.32 ,
2,1,8,3,0,0,1,13050,0,0,0,165.60 ,
2,1,10,2,1,0,1,63003,0,0,0,165.60 ,
0,1,10,1,0,0,0,521018,0,0,0,165.60 ,
2,1,7,2,0,0,1,3467959,0,0,0,165.60 ,
2,1,10,0,1,0,0,5146173,0,0,0,165.60 ,
0,1,6,1,0,0,0,7412452,0,0,0,165.60 ,
0,1,3,1,0,0,1,7728265,0,0,0,165.60 ,
0,1,3,0,0,0,0,12426775,0,0,0,165.60 ,
2,1,8,0,0,0,1,12537157,0,0,0,165.60 ,
2,1,5,2,0,0,0,12713995,0,0,0,165.60 ,
2,1,9,2,0,0,1,13788789,0,0,0,165.60 ,
0,0,4,3,0,0,0,16102021,0,0,0,165.60 ,
2,1,5,1,0,0,1,18744844,0,0,0,165.60 ,
0,1,6,1,1,1,0,8567307,0,0,0,165.36 ,
0,1,2,1,1,0,0,15986371,0,0,0,165.36 ,
0,1,3,1,1,0,0,4707077,0,0,0,165.24 ,
1,1,10,1,1,0,0,12356873,0,0,0,165.24 ,
0,1,7,0,0,0,0,1014313,0,1,0,165.12 ,
1,1,5,0,0,0,0,294353,0,0,0,165.00 ,
2,0,7,1,0,0,1,608127,0,0,0,165.00 ,
1,1,9,1,0,0,0,6245408,0,0,0,165.00 ,
0,1,5,2,0,0,0,6425321,0,1,0,165.00 ,
2,1,9,1,1,0,0,7176975,0,0,0,165.00 ,
0,1,4,1,0,0,0,7499452,0,0,0,165.00 ,
1,1,10,3,0,0,3,8459696,0,0,0,165.00 ,
2,9,6,2,1,1,4,8647773,0,0,1,165.00 ,
0,1,7,0,0,0,0,8866435,0,0,0,165.00 ,
2,1,7,0,0,0,0,11242469,0,0,0,165.00 ,
0,1,2,0,1,0,0,12619450,0,0,0,165.00 ,
0,1,5,1,0,0,0,12723407,0,0,0,165.00 ,
2,1,6,0,0,0,0,13209405,0,0,0,165.00 ,
1,1,2,0,0,0,0,15086862,0,0,0,165.00 ,
2,1,8,2,1,0,0,15718829,0,0,0,165.00 ,
2,1,9,1,1,1,1,15758553,0,1,0,165.00 ,
1,8,12,4,1,0,3,15788050,0,0,0,165.00 ,
0,1,2,1,0,0,0,16068953,0,0,0,165.00 ,
1,1,10,1,0,0,1,16281547,0,0,0,165.00 ,
2,1,6,4,0,0,1,16323731,0,0,0,165.00 ,
1,1,8,1,1,0,1,16545263,0,0,0,165.00 ,
1,1,6,0,0,0,0,18828740,0,0,0,165.00 ,
1,1,3,1,0,0,0,3393999,0,1,0,164.64 ,
2,1,10,2,1,2,1,9349755,1,0,0,164.64 ,
2,8,9,1,1,1,0,669831,0,1,0,164.16 ,
1,1,8,1,0,0,0,8459266,0,0,0,164.16 ,
2,10,14,3,2,0,2,15884604,0,0,0,164.16 ,
1,0,5,0,0,0,0,8473327,0,0,0,163.80 ,
2,1,9,1,0,0,1,8781592,0,0,0,163.80 ,
2,1,9,3,0,0,2,11305912,0,0,0,163.80 ,
2,1,4,1,0,0,1,11637669,0,0,0,163.80 ,
1,1,4,2,0,0,0,12813206,0,0,0,163.80 ,
2,8,10,3,1,0,4,13299532,1,1,0,163.80 ,
0,1,3,0,0,0,0,14203912,0,0,0,163.80 ,
0,1,5,0,0,0,0,16726738,0,0,0,163.80 ,
2,9,9,4,1,0,2,18542779,0,0,0,163.80 ,
1,1,5,2,0,0,0,15675616,0,1,0,163.68 ,
2,1,4,3,1,0,1,211974,0,0,0,163.20 ,
1,1,9,0,0,0,1,485026,0,1,0,163.20 ,
2,1,11,2,1,0,0,2057403,0,1,0,163.20 ,
2,1,8,2,0,0,1,3907279,0,0,0,163.20 ,
1,8,9,4,0,0,0,5605790,0,0,0,163.20 ,
1,1,2,1,0,0,0,6020382,0,0,0,163.20 ,
3,1,9,2,0,0,0,9450859,0,1,0,163.20 ,
2,1,6,2,0,0,1,9602518,0,0,0,163.20 ,
2,1,9,3,0,0,1,12447752,0,0,0,163.20 ,
2,1,5,3,0,0,0,13684012,0,0,0,163.20 ,
2,1,5,1,1,0,0,14439289,0,0,0,163.20 ,
1,1,5,3,0,1,0,15223612,0,0,0,163.20 ,
2,1,8,1,1,0,2,15984201,0,1,0,163.20 ,
2,1,6,2,0,0,0,18108981,0,0,0,163.20 ,
1,1,9,1,1,0,0,3392520,0,0,0,162.84 ,
1,1,6,4,0,0,1,14708,0,1,0,162.00 ,
0,1,5,0,1,0,0,716169,0,0,0,162.00 ,
2,1,9,3,1,0,0,791452,0,0,0,162.00 ,
1,1,8,2,1,1,0,835138,0,0,0,162.00 ,
0,1,5,1,0,0,0,854253,0,0,0,162.00 ,
2,1,7,4,1,0,1,875460,0,0,0,162.00 ,
1,1,11,3,0,0,1,882559,0,0,0,162.00 ,
2,1,11,3,0,0,2,1284659,0,0,0,162.00 ,
1,7,13,2,1,0,0,1346530,0,0,0,162.00 ,
2,1,8,1,0,0,2,1828063,0,0,0,162.00 ,
1,0,7,2,1,0,0,1919766,0,0,0,162.00 ,
0,1,4,0,0,0,0,2420026,0,0,0,162.00 ,
1,1,11,1,1,0,0,2653186,0,0,0,162.00 ,
0,1,5,3,1,0,0,2770914,0,0,0,162.00 ,
1,1,7,2,1,0,0,4075541,0,0,0,162.00 ,
2,8,9,1,1,2,1,4244479,0,0,0,162.00 ,
2,1,10,2,0,0,1,4260964,0,0,0,162.00 ,
0,1,5,0,0,0,0,4291654,0,0,0,162.00 ,
0,1,7,1,0,0,0,4621713,0,0,0,162.00 ,
0,1,9,1,0,0,1,4680566,0,0,0,162.00 ,
1,1,7,0,0,0,1,5207973,0,0,0,162.00 ,
