id,nice_facility,friendly_host,flexible_time,adequate_amenity,convenient_tranposrtation,highly_recommended,easy_acess,prepare_essentials,match_description,nice_neighborhood,good_location,like_home
9978426,0,0,0,0,0,0,0,0,0,0,0,0
3368741,48,23,21,36,22,93,113,56,19,48,27,28
19721535,6,1,1,1,0,10,7,6,0,2,2,2
2244409,23,19,5,9,7,68,60,31,8,14,17,19
13661036,88,31,18,31,13,115,97,72,10,25,30,25
4639746,15,7,7,9,6,24,28,18,4,12,8,2
1455340,88,49,48,45,72,138,122,127,24,69,39,67
14382598,1,3,0,0,0,6,4,3,2,0,0,0
147586,61,55,38,29,47,102,97,90,20,33,46,53
13523692,14,11,5,4,4,26,20,17,2,4,9,4
1312228,4,0,2,2,3,3,6,4,0,5,1,1
16754004,4,1,2,2,0,3,5,3,0,2,2,0
16676818,13,4,2,3,1,24,16,13,5,2,2,2
19282527,2,1,0,0,1,4,5,3,0,0,0,0
4219851,19,7,3,11,4,25,19,13,2,7,12,1
13751380,93,49,54,55,35,185,156,107,19,38,37,42
13328523,20,2,6,7,2,27,26,17,2,7,11,17
11442670,2,0,0,0,0,4,1,1,1,0,0,0
18906340,1,3,0,0,0,7,2,2,0,0,2,1
14064701,8,4,0,1,3,10,10,6,2,2,5,5
13866112,3,1,0,1,1,5,6,3,0,1,2,4
7272530,6,2,1,1,0,8,8,4,2,1,7,0
14170000,1,1,0,1,0,1,3,0,1,0,2,3
20788590,8,3,2,2,2,7,6,9,0,2,3,1
12147125,4,1,1,1,4,5,5,2,1,2,0,0
10573225,56,32,20,30,26,90,92,71,13,35,26,11
8863216,36,20,27,15,25,80,110,35,21,25,25,19
13098844,14,5,8,6,15,17,22,15,5,4,4,4
6438456,143,60,69,76,49,186,196,133,32,47,50,62
12135829,7,4,2,5,8,21,21,9,4,7,3,2
6004052,51,44,23,34,28,119,132,101,20,42,39,25
16206383,6,3,2,6,4,11,11,9,2,2,0,3
4715740,92,38,32,28,56,123,178,88,30,56,24,26
15938757,38,13,13,17,24,53,48,35,10,16,12,11
8686040,6,7,3,6,8,15,15,7,2,3,4,0
13011975,53,19,19,19,21,71,78,52,10,16,25,21
17756109,16,19,16,8,2,36,37,26,4,1,11,10
3041280,1,1,1,1,1,4,2,2,0,0,0,1
12930278,93,54,65,26,68,183,158,145,21,43,54,88
19946213,10,10,4,4,4,27,20,13,3,4,5,4
9478196,0,1,0,0,0,5,3,0,0,0,3,1
12054516,6,9,2,6,2,19,16,13,1,2,4,6
6459617,5,5,4,2,5,20,20,9,3,1,6,2
19713074,4,3,4,2,2,6,6,4,1,1,1,0
7695187,11,9,9,8,12,20,26,15,1,8,10,16
16405737,2,0,0,1,1,0,4,1,0,2,2,0
9876492,8,2,2,5,2,7,5,3,0,3,5,6
15436402,1,1,0,0,0,5,3,1,0,0,2,0
2349715,60,46,38,30,21,109,96,97,19,31,33,77
5509771,49,43,31,22,25,121,151,79,29,30,25,38
14625676,29,17,6,23,19,48,41,28,6,12,13,20
678515,172,105,105,103,87,354,389,207,36,120,123,90
1798500,50,19,17,26,12,60,46,46,7,10,16,32
6194377,210,82,88,74,89,321,317,182,48,86,71,109
2591213,84,49,44,60,28,108,112,82,20,40,35,71
11062438,3,2,1,4,1,7,9,2,2,2,1,0
13533524,6,2,5,3,0,6,3,8,0,0,3,0
20503833,0,0,0,0,0,0,0,0,0,0,0,0
16635477,5,2,2,0,1,9,11,4,1,2,0,3
2599963,6,6,0,0,2,13,13,11,3,0,3,0
7065419,20,18,11,5,4,47,36,33,4,6,8,16
19413691,8,4,2,4,1,8,7,7,1,3,4,0
1835049,42,18,16,16,15,50,55,39,8,29,21,23
20030780,1,0,0,0,0,1,1,1,0,0,0,0
17327395,24,20,8,23,6,51,50,25,4,6,28,11
9647396,44,16,19,19,24,63,65,51,7,23,13,19
2498576,187,54,60,83,39,145,132,111,28,48,59,62
808802,88,51,35,33,34,129,118,84,11,50,38,58
14525948,35,6,12,13,9,32,48,21,10,9,22,12
15523119,22,18,7,12,13,55,49,31,8,13,11,5
820801,2,1,1,0,2,3,5,2,2,0,0,0
19270160,5,3,0,0,1,14,10,8,2,0,2,0
19472085,11,3,13,8,8,27,24,14,3,6,11,11
14282491,30,4,11,20,11,27,44,14,7,17,15,7
9515996,57,29,21,35,28,104,111,52,15,25,31,26
2346106,21,8,13,14,5,29,30,16,3,7,7,7
543792,69,46,47,54,54,124,138,96,21,61,35,32
13156881,20,6,7,7,3,25,25,16,4,8,4,6
7483910,12,11,9,9,6,17,21,14,5,7,4,14
4429685,0,3,0,0,0,9,8,3,0,0,2,2
13997792,30,13,8,12,7,54,56,35,6,10,8,22
16396640,0,0,0,0,0,0,0,0,0,0,0,0
16322481,1,0,0,1,0,1,2,1,0,3,0,1
20663844,7,3,7,1,2,20,19,8,4,0,4,2
1479349,208,79,69,104,71,259,246,173,37,91,61,76
17554298,35,26,33,17,20,65,60,64,8,11,29,34
1534212,82,29,42,36,24,99,92,85,20,25,35,29
12875381,71,38,32,39,25,92,91,63,11,25,37,29
20325146,2,0,4,2,4,4,5,7,2,6,6,0
20623570,4,0,0,0,0,4,4,1,2,0,0,0
20286700,10,7,2,6,6,13,16,10,2,5,5,4
9301647,1,2,0,1,0,4,5,1,1,1,0,2
16829324,2,1,3,1,1,8,8,10,2,3,3,2
19950630,1,1,0,1,0,3,3,1,1,1,0,1
4613323,49,29,9,39,14,93,97,45,15,18,22,20
7073418,5,2,10,1,4,3,10,8,1,5,1,14
11881882,31,13,15,8,5,64,68,36,16,10,17,14
13032261,4,0,2,0,1,6,8,3,2,2,2,0
19787558,9,7,3,3,5,15,21,16,5,8,3,5
7009209,2,3,2,2,1,8,4,3,1,2,1,3
15114935,3,3,3,2,2,9,12,1,3,0,3,1
12915481,1,3,2,0,0,7,2,4,0,0,3,0
13980004,3,1,2,2,0,3,3,4,2,1,1,0
19072201,0,1,0,0,0,1,1,0,0,0,2,0
2738669,160,43,62,92,66,143,195,106,33,82,50,40
780322,62,17,29,23,37,61,71,42,8,17,19,32
16241833,1,3,1,0,0,5,10,1,1,0,1,7
20088021,1,1,0,0,0,2,2,0,0,0,2,0
15436871,2,0,0,0,0,2,4,0,1,0,0,1
3981427,47,10,14,18,9,46,56,32,5,10,18,13
299531,85,39,50,26,37,96,103,84,21,41,39,54
13278449,92,40,24,21,19,108,97,95,17,27,44,73
2039945,125,90,65,50,52,243,195,184,32,54,73,55
16010428,0,1,0,0,0,1,2,0,0,0,2,0
16543563,1,0,1,1,0,4,8,1,1,1,0,0
17174633,5,1,1,0,11,1,1,1,0,6,1,5
10830815,6,3,1,0,3,7,9,9,1,3,1,6
2739832,1,2,1,1,0,4,3,2,0,0,1,0
15187714,56,20,20,35,23,57,83,36,15,32,27,18
8881329,232,98,72,70,65,316,291,181,61,49,73,69
19030149,15,4,1,3,10,16,13,8,7,7,0,2
20484827,6,3,0,5,1,11,6,6,1,0,1,0
19788957,2,0,2,1,0,3,4,0,0,2,1,0
3897387,105,61,36,82,54,121,144,97,14,55,29,67
9357,65,27,25,37,21,112,131,63,13,31,24,17
19304453,8,1,4,2,0,9,12,3,2,2,4,1
20166128,5,2,1,3,0,2,2,1,0,0,0,2
6922490,16,11,2,4,2,32,26,20,4,3,5,10
247562,39,9,18,29,18,43,47,25,8,11,17,11
10039916,0,0,0,0,0,0,2,0,0,0,0,0
10455138,1,1,5,0,7,2,3,5,3,3,1,0
18715053,10,5,2,4,1,13,15,6,2,0,4,4
6184149,9,6,8,7,5,13,20,10,5,6,5,6
15114715,10,4,1,1,0,13,8,10,0,2,6,4
13724666,18,8,2,1,8,30,32,13,2,8,6,5
6467956,215,47,45,92,56,193,229,136,47,68,43,52
2707450,170,61,88,111,59,283,303,175,45,52,90,49
9282318,0,1,0,0,0,1,1,0,0,0,2,0
6704000,1,2,0,2,1,5,4,2,0,1,0,0
2204397,22,13,9,18,10,46,43,32,10,13,14,14
13662078,10,3,0,0,6,11,15,5,1,9,4,2
6449718,26,17,11,10,18,57,65,30,17,15,23,21
20035467,7,2,3,5,0,3,6,3,0,0,1,2
18773448,6,5,3,2,2,11,5,8,1,2,7,2
8368794,51,19,34,38,22,97,82,56,19,16,25,12
5792144,0,2,0,0,0,2,2,0,0,0,4,0
19806088,3,2,1,1,0,6,8,3,2,0,2,1
4461909,18,8,9,13,16,38,44,22,5,29,7,8
3283405,5,1,5,4,5,3,9,1,1,3,7,5
15252848,2,2,3,2,2,6,5,6,1,1,4,1
12611122,11,8,6,6,5,27,26,16,3,2,3,3
6545572,92,25,37,46,24,98,103,68,18,30,35,20
5863458,59,28,30,17,30,127,137,78,24,25,33,26
21218,684,285,292,419,241,960,859,683,179,283,235,219
10105477,36,10,9,19,7,49,60,27,5,9,8,10
7858468,187,136,104,82,61,308,280,249,25,74,113,122
20167771,10,6,3,3,1,12,11,9,2,1,4,4
20761266,0,1,0,0,0,3,4,2,0,0,0,0
14911619,0,1,0,2,2,1,0,1,0,2,1,0
12953158,26,5,4,10,8,33,39,18,5,13,5,6
2087970,33,25,20,14,12,101,95,50,10,19,31,20
9428684,17,11,3,3,8,28,18,21,8,5,11,9
16440103,1,3,0,0,0,4,5,0,0,0,6,0
6291371,53,27,24,17,15,80,65,79,12,20,27,62
882441,50,47,54,34,24,128,108,88,16,16,37,31
7307682,28,6,8,19,8,24,20,18,2,13,13,16
2175879,93,39,36,30,51,151,172,98,38,55,47,76
5969152,17,8,8,6,9,35,44,11,1,9,16,9
16316481,41,33,16,19,12,77,62,68,7,20,27,19
11544438,7,3,2,5,4,13,13,8,1,2,3,2
3902156,6,1,3,3,3,14,14,9,0,2,0,5
1803165,33,19,22,24,26,66,60,36,10,19,23,19
54544,86,53,52,45,66,143,131,107,29,62,55,51
20299199,1,1,1,0,0,3,1,2,0,0,1,0
14854453,5,3,1,1,0,4,1,6,0,0,2,0
287417,53,19,47,26,25,44,44,29,2,21,35,47
3457034,80,25,35,40,21,104,107,63,15,34,37,61
19841329,2,1,0,0,2,5,2,2,0,0,0,1
20979466,6,2,3,3,3,6,6,3,3,2,1,1
64107,380,206,155,166,159,465,462,337,70,186,132,149
7979433,1,3,2,0,6,7,5,4,0,4,1,0
5856760,12,2,2,1,2,14,13,8,3,4,2,0
17154204,21,11,7,5,2,36,27,23,8,3,4,9
9856730,48,22,19,22,8,80,76,55,7,16,27,24
12585015,16,13,9,11,6,42,47,28,6,17,19,13
6134906,53,20,19,17,19,55,77,39,5,21,15,32
19590209,3,0,5,2,0,8,10,5,1,0,1,3
19769057,0,0,0,0,0,0,0,0,0,0,0,0
3819656,2,5,1,2,0,7,6,7,1,2,1,3
16498376,35,8,9,30,19,34,45,30,7,16,14,6
1826701,5,4,4,1,11,7,11,7,3,5,5,5
12171671,122,38,46,101,30,130,119,102,25,21,37,42
4067324,0,0,0,0,0,0,0,0,0,0,0,0
14264500,77,27,21,31,16,123,119,69,17,21,25,14
8632393,39,17,18,18,9,62,71,34,3,17,20,21
18811582,6,3,1,2,2,10,11,7,1,4,3,1
8920816,12,1,1,9,0,7,7,3,3,4,4,3
15629659,0,2,0,1,2,2,2,0,0,2,4,0
10561771,7,5,3,2,1,12,9,9,1,1,2,0
606269,31,21,24,16,17,59,50,50,7,11,23,29
6327222,174,49,44,98,44,150,129,99,30,38,39,51
2634573,12,5,15,2,11,15,20,16,2,9,8,16
17218859,13,7,5,5,2,17,11,9,2,0,4,2
12009807,2,0,2,1,0,2,2,2,0,0,1,1
1742471,21,16,15,8,14,40,37,38,6,18,7,30
15286645,15,6,3,8,11,21,22,18,2,10,3,0
7734034,4,3,0,1,3,6,8,3,0,3,3,1
20331226,2,2,1,0,1,9,9,8,0,3,4,0
232866,34,6,2,12,12,21,14,16,4,4,9,7
20784725,3,1,0,0,0,4,4,2,0,1,1,0
3375998,7,4,3,6,5,4,7,4,1,0,0,1
19057619,10,3,3,4,3,8,16,4,2,8,9,3
12324499,2,1,0,1,1,1,4,0,0,0,0,3
8843403,14,4,0,8,3,8,7,6,2,3,3,1
20011373,7,3,0,0,2,16,18,8,3,3,1,1
1835865,7,3,4,0,5,8,10,5,4,7,4,5
15929932,0,2,2,2,0,6,8,4,0,2,0,1
16917225,0,0,0,0,0,0,0,0,0,0,0,0
9490272,82,64,63,43,48,230,198,148,30,66,57,36
18152140,6,1,1,0,2,4,1,3,1,0,0,2
5523876,8,8,11,5,8,17,27,7,5,7,13,5
16808899,30,10,17,13,18,40,42,28,8,19,17,8
11656396,89,64,47,43,65,168,146,117,35,49,54,38
14027110,6,4,5,3,4,16,10,11,2,5,2,3
17039495,0,1,1,1,3,2,3,0,1,1,1,0
12758498,20,13,11,6,4,26,29,21,3,5,13,7
17169353,42,18,12,24,15,89,68,59,12,17,22,18
10095611,27,27,16,22,26,72,63,60,12,24,27,41
6767047,34,12,11,13,9,46,20,37,1,5,14,7
316079,79,20,37,39,29,98,120,70,14,39,32,27
11417694,5,4,5,6,0,10,10,7,3,2,3,2
12446224,36,17,19,17,6,60,52,33,5,6,23,13
19845074,2,1,0,0,0,5,3,2,0,0,1,0
19760968,14,6,3,5,0,15,18,10,2,1,7,1
2518907,2,2,0,1,0,3,2,1,0,0,4,1
12738346,3,2,5,4,4,9,10,4,0,1,3,2
9237840,35,8,16,20,30,39,50,28,8,22,15,29
2653544,17,5,15,8,10,23,29,17,5,9,10,11
998981,19,8,16,3,9,40,31,33,8,4,12,12
11412104,1,2,0,1,1,6,8,3,0,3,1,1
14730708,6,3,2,0,3,11,10,6,0,4,6,1
16489935,4,2,1,2,2,4,4,4,2,4,1,1
14714093,62,38,24,27,43,118,106,74,18,22,35,33
8861719,2,1,0,1,3,4,2,3,1,2,0,0
20530309,0,0,0,0,0,0,0,0,0,0,0,0
14932532,5,4,2,5,1,7,2,6,2,0,2,11
13604485,26,16,10,8,7,45,42,32,6,18,13,9
20256213,0,1,1,0,1,3,4,1,0,1,1,0
1994574,7,13,9,2,7,24,21,13,5,5,16,5
1771989,99,30,37,46,39,104,125,65,25,38,35,46
12335391,8,0,2,3,1,4,6,7,1,2,0,0
17905479,5,3,5,3,6,12,21,12,2,12,4,3
11126226,2,0,1,1,3,1,2,0,1,2,1,0
17188465,6,1,7,6,4,7,6,5,2,5,1,15
19744462,18,5,4,7,4,30,35,14,11,8,14,5
3666617,20,12,21,20,10,57,51,25,12,17,16,18
1891274,14,4,3,9,1,11,10,8,2,5,4,7
14106099,8,3,1,10,5,18,12,10,0,4,4,0
20156382,4,2,4,2,1,6,4,4,1,1,3,0
14025801,53,16,26,47,10,68,66,53,8,11,22,14
1313711,152,46,51,60,61,155,161,99,37,63,37,49
12282345,1,1,0,0,0,2,1,1,0,0,2,0
3513303,292,94,116,125,112,353,354,227,68,147,97,96
10674265,5,10,3,4,1,20,13,10,1,1,5,7
13569725,1,1,4,1,2,6,8,3,0,3,4,2
235552,53,29,21,26,30,91,103,54,18,52,25,34
167222,23,7,8,11,10,18,18,15,2,3,2,2
12220661,10,1,3,8,4,8,17,6,5,7,4,6
16302192,24,5,13,22,6,12,18,12,2,1,5,15
3959094,25,13,12,8,11,53,37,24,6,5,10,17
1981669,26,11,24,5,17,30,45,38,8,18,10,36
20331502,1,0,0,1,2,0,1,0,0,1,0,0
11005957,4,3,0,0,1,11,9,6,0,2,1,0
3272201,15,8,6,3,7,36,27,20,1,5,7,7
4295108,7,2,1,6,4,12,15,7,1,10,3,16
14038649,64,19,20,26,18,60,66,49,12,21,14,14
20783900,9,1,1,4,3,7,6,5,1,4,1,1
9222165,58,28,22,15,28,92,103,60,34,27,37,31
20961043,4,1,0,0,0,6,3,3,2,0,3,0
12904840,6,1,1,2,1,3,6,5,1,5,3,7
18069030,6,3,1,1,1,9,6,5,1,1,1,1
19272671,15,6,11,3,8,18,21,10,7,3,7,3
2636534,16,13,8,10,8,29,23,16,2,10,8,11
9933522,7,1,3,0,3,4,9,3,2,3,0,1
11616592,30,16,16,19,6,69,62,36,9,11,36,16
949455,162,66,74,103,75,211,206,158,34,82,59,67
20884977,0,2,0,0,0,1,1,1,0,0,0,0
13233253,4,1,0,3,2,3,4,0,2,2,2,1
11904345,60,38,29,23,41,104,95,89,17,43,34,46
4567074,2,0,2,1,0,1,2,0,1,0,0,1
13459691,60,20,20,19,20,69,66,52,8,24,23,26
12738790,15,13,9,11,5,58,60,31,6,10,10,9
187986,1,1,0,0,0,5,5,2,1,0,1,1
20427684,1,0,0,0,0,2,2,1,0,0,0,5
585937,69,56,33,27,42,115,152,81,27,54,30,35
16648338,6,4,3,3,1,18,20,9,0,0,6,6
11546336,2,2,0,1,0,10,10,5,1,1,0,0
876565,125,33,32,49,37,109,97,76,29,35,31,45
18764,116,52,65,48,38,145,132,114,34,43,44,57
16847245,6,3,3,1,1,12,15,9,2,3,4,3
11506542,10,7,0,5,1,9,19,7,0,4,5,6
17237922,11,12,6,1,0,29,20,16,3,2,9,8
20648797,14,4,4,2,1,12,9,9,3,4,7,7
6038158,88,19,34,58,43,95,78,66,24,34,21,20
288726,47,19,35,22,16,68,66,46,8,17,32,42
18689804,12,1,2,0,1,12,8,11,4,1,1,0
3600108,122,71,60,67,74,209,226,149,43,75,59,64
13407328,2,4,1,1,4,18,16,10,0,2,1,4
966104,42,17,25,17,11,49,49,35,7,11,24,29
13981865,36,10,16,22,13,34,36,25,8,10,7,6
20229987,0,0,0,0,0,0,0,0,0,0,0,0
17765198,30,7,4,7,2,29,30,15,5,2,6,7
17448634,13,5,5,13,5,12,15,6,3,7,4,1
19996863,1,0,0,2,1,1,2,0,0,1,0,1
19712270,26,10,13,11,10,23,18,22,1,6,7,16
13591611,17,7,10,5,3,31,22,28,6,4,11,9
10129759,6,1,1,3,1,1,3,1,1,1,1,1
20957575,3,0,0,1,1,3,2,4,1,2,0,1
3688197,2,4,1,0,0,8,5,5,0,0,1,8
6364117,1,0,0,0,1,2,5,1,3,2,0,1
7257303,13,8,6,6,4,18,18,17,1,2,2,5
13939008,8,4,1,3,0,13,9,5,2,4,4,1
2170035,139,55,69,65,79,187,214,132,43,73,54,106
6391684,73,25,40,52,32,107,121,57,15,25,61,45
16613394,35,16,9,3,10,60,66,40,6,12,16,6
20796664,4,0,0,0,0,4,4,4,1,1,1,0
6573831,0,0,0,0,0,0,0,0,0,0,1,0
1931855,36,21,19,18,27,44,54,38,12,22,18,19
6377624,1,1,0,1,0,1,2,1,0,0,0,0
13642073,6,2,1,1,1,12,9,4,0,2,1,2
4649867,1,5,2,1,2,4,2,7,0,0,0,2
4325828,55,22,50,20,45,81,110,63,18,43,26,37
11885997,1,1,0,0,0,1,2,0,0,0,0,0
18822541,4,1,1,0,0,5,2,5,0,0,2,0
6403611,62,47,23,25,49,154,142,101,22,56,56,42
1131804,30,18,13,23,14,40,49,40,8,19,19,22
12989767,9,9,5,0,4,23,19,14,3,7,8,7
712260,45,36,23,24,14,95,108,66,16,35,19,53
4260964,46,18,30,22,40,67,90,48,16,44,26,48
20171780,0,2,1,0,0,2,2,0,0,0,5,0
9260616,5,0,0,2,2,4,3,3,3,3,0,2
12485134,9,6,3,4,8,26,24,8,2,8,5,5
2338361,2,2,2,1,3,7,9,4,2,0,2,3
8798403,213,58,68,92,64,228,219,140,41,73,58,78
19718049,2,0,1,0,2,4,6,0,1,1,1,0
10243142,2,1,0,1,1,1,4,1,0,2,0,0
839058,17,18,9,18,11,53,39,42,16,12,10,13
14779787,2,1,0,0,2,2,2,2,0,3,1,1
16241140,5,5,5,4,3,14,20,6,5,6,4,6
4509664,5,0,4,2,1,10,10,6,1,0,1,0
18424903,13,5,10,2,7,21,17,15,1,4,5,9
16133815,0,0,0,0,0,0,0,0,0,0,0,0
847690,537,197,175,244,125,733,692,472,123,174,170,200
7914369,51,25,25,20,16,77,75,59,12,20,28,29
14633924,106,51,18,34,17,150,117,106,27,24,41,30
4606473,2,0,4,1,2,4,6,5,1,3,2,1
19122483,5,1,0,0,0,5,3,1,1,0,1,1
18566561,26,11,8,7,9,43,46,26,12,7,14,8
16530373,4,2,3,5,1,13,11,6,0,0,4,4
1108309,90,62,78,33,63,135,126,122,17,52,44,68
1492286,66,18,30,28,30,84,102,50,14,25,19,25
9786543,24,6,9,13,14,21,17,21,3,11,11,24
804911,7,1,3,1,2,9,3,10,1,1,4,2
12864158,2,0,1,0,3,4,7,1,0,2,2,0
11376730,15,10,15,10,5,30,12,21,2,5,9,3
9529089,14,9,8,5,5,33,24,19,0,8,9,9
19721291,0,0,2,0,0,1,1,1,0,1,2,0
6079079,62,24,26,29,26,46,68,47,8,19,30,45
15522627,19,6,5,8,4,27,24,10,4,3,8,11
6052129,6,4,2,0,1,15,25,8,2,2,6,3
17499863,10,1,1,2,1,5,6,2,4,1,5,2
14384455,15,7,6,10,1,26,23,12,3,5,7,5
3720404,1,2,3,0,0,4,2,2,0,1,3,3
3700364,24,8,13,8,8,55,50,35,14,9,14,24
106906,16,10,6,7,19,28,23,19,3,9,6,7
148242,1,0,0,0,2,2,2,0,0,1,0,0
1121502,91,25,36,61,26,80,90,62,7,32,21,38
11970301,93,26,28,34,26,97,97,60,10,25,18,25
8204305,7,5,2,4,1,17,21,7,3,5,3,2
16867729,1,0,1,1,0,1,2,0,0,0,2,0
13217241,18,8,1,4,3,34,23,20,6,7,5,1
16578883,4,0,1,1,1,8,4,6,1,0,0,1
15969238,18,10,5,4,3,38,41,19,8,9,9,11
778974,86,27,43,51,29,89,90,71,21,28,26,25
16456097,15,7,3,7,8,13,24,9,5,6,5,7
9146595,70,37,28,25,46,122,141,92,28,44,37,40
20478876,2,0,1,4,2,6,10,2,1,3,0,0
19298754,1,0,0,0,0,1,1,1,0,0,0,0
13409920,2,1,2,4,2,3,7,1,2,2,1,1
19811196,20,6,3,7,3,27,24,13,3,1,4,5
18376164,14,5,13,7,5,26,27,15,3,7,5,0
18564305,27,9,11,24,6,37,30,22,2,4,6,6
18615001,0,1,0,0,0,5,2,1,0,0,0,1
3718713,6,4,0,1,7,6,9,9,1,5,1,2
10116619,1,2,0,1,0,2,4,2,0,0,0,0
9899167,12,5,3,6,4,10,12,11,1,3,5,4
16122684,1,0,0,0,0,2,3,4,0,0,0,0
19085402,7,3,1,0,1,8,10,6,1,3,3,2
9631959,0,1,0,1,0,1,2,0,1,0,1,0
7253330,115,81,66,39,68,209,172,153,35,81,52,84
21005699,0,1,0,0,0,1,2,0,0,0,0,0
18961687,2,1,1,0,0,2,2,1,0,0,2,0
13727297,1,0,2,3,0,3,6,1,0,0,1,1
9449888,12,20,7,10,8,47,42,24,1,7,20,7
15359789,3,0,2,0,1,2,5,1,0,1,0,0
16588451,1,2,1,1,0,4,2,2,1,0,0,0
4000571,41,17,13,31,24,54,62,33,14,19,14,25
6936157,158,42,37,65,46,171,159,107,30,47,34,37
3813292,6,5,2,1,0,16,13,14,4,2,3,9
973128,47,35,35,17,22,115,131,69,19,37,19,19
16065247,19,9,5,8,1,14,9,11,2,3,7,4
9831813,72,26,46,32,23,83,74,65,21,22,30,38
8729960,13,10,9,7,3,12,21,11,2,5,12,10
11325775,10,2,1,8,1,6,8,5,3,0,1,1
3144135,33,12,15,14,23,43,57,30,10,20,20,11
20303867,1,2,0,0,1,4,3,1,0,1,3,0
4021957,123,77,54,68,54,251,313,162,42,69,70,55
7192809,6,6,2,2,3,20,21,10,5,2,11,0
9842142,4,1,1,2,1,7,10,2,3,2,1,0
18749695,6,1,3,1,4,7,9,7,3,4,1,0
9866779,2,0,1,0,0,1,1,1,0,0,0,2
10860176,5,5,1,0,0,11,13,7,2,2,5,4
19933015,11,4,8,5,2,16,21,10,1,6,6,2
15309052,29,10,8,21,13,36,27,27,5,15,6,4
3090474,250,101,98,135,97,333,378,278,60,89,83,96
5409607,2,2,1,4,4,5,10,5,1,6,0,2
4623217,6,2,2,3,1,8,9,9,3,1,1,1
6902729,31,12,13,14,7,49,58,38,6,13,9,6
3521156,6,0,0,6,1,7,10,2,1,7,1,3
18525012,5,1,9,3,0,7,7,5,0,1,5,6
17880865,1,1,1,1,0,1,4,0,0,1,2,0
4828336,19,11,5,2,8,36,32,22,4,7,16,15
2243548,3,3,1,1,1,12,13,7,1,1,1,9
10806084,0,0,0,0,0,1,4,0,0,0,0,0
12807447,74,57,36,38,70,182,167,113,27,59,39,42
7899965,17,7,7,8,5,18,28,11,5,4,9,5
18025060,12,7,3,7,4,22,14,13,0,5,3,1
2636396,6,1,1,2,5,7,10,3,1,2,2,1
10029444,8,6,4,3,0,19,18,11,2,2,9,9
7254973,148,88,69,87,85,264,256,199,43,98,71,56
17747778,2,1,0,0,1,2,2,2,1,0,4,1
1973889,155,94,61,101,49,276,300,171,30,63,57,146
4581255,40,20,34,14,13,57,62,41,8,12,22,32
15562544,12,3,3,9,3,7,9,6,3,2,5,0
4127524,7,3,5,4,1,6,3,3,0,3,1,5
13059666,7,5,10,5,4,18,13,14,1,5,7,1
13155040,84,39,30,46,46,88,102,62,17,35,34,42
16484425,3,3,1,1,1,5,3,2,0,2,2,1
6471117,73,27,31,27,22,90,87,73,19,19,33,59
8367486,138,54,60,81,84,139,158,114,20,64,44,67
13846473,22,13,7,16,11,25,26,17,2,13,17,11
564550,162,58,61,111,46,155,207,106,32,48,47,79
5572374,107,64,65,65,42,239,244,166,42,46,87,98
18411446,27,17,6,15,9,56,45,33,8,12,11,12
12648471,4,4,1,0,5,11,7,8,2,5,4,8
15094880,46,16,19,13,16,88,85,54,19,32,13,16
13060456,0,0,0,0,0,0,0,0,0,0,0,0
15646978,48,19,5,15,15,78,75,34,14,18,17,24
583224,22,12,13,18,15,44,50,30,7,24,13,5
6950074,22,9,7,3,5,40,37,17,6,6,7,13
7692326,56,26,20,19,19,72,77,55,9,33,19,23
2237851,3,0,2,2,1,7,8,0,2,0,5,1
1232365,50,19,25,27,23,49,53,35,8,18,12,36
533168,109,40,68,45,48,196,207,141,28,77,71,71
13237190,14,12,10,9,4,29,19,22,2,3,6,16
14362124,13,4,4,12,1,18,15,11,2,1,7,1
20154271,5,1,2,1,0,3,3,3,0,1,2,2
6403741,4,1,0,1,1,7,4,3,0,0,2,1
9039932,20,6,5,11,8,22,18,13,2,11,2,8
13461289,1,1,0,0,1,5,4,3,0,1,0,0
8688748,64,19,20,39,14,58,60,30,8,16,23,22
3060745,4,1,1,2,0,2,3,1,2,1,0,0
14773741,128,37,23,60,28,127,108,96,30,25,24,29
18079608,3,4,1,0,0,7,6,2,2,0,8,0
9424314,25,11,23,9,17,29,39,27,6,23,16,12
16119475,81,27,36,39,27,109,119,64,35,24,44,20
3544899,52,25,37,11,27,83,69,60,18,27,21,43
10137679,134,37,55,77,25,168,125,131,24,27,42,26
19748535,32,12,9,9,2,36,38,28,8,5,9,11
5813113,1,6,0,0,6,5,6,1,0,6,4,2
19786915,8,2,1,2,2,12,9,10,1,2,1,2
4205289,46,16,42,19,28,89,115,61,16,32,35,17
9059931,26,7,5,12,9,25,27,11,6,6,5,12
8268716,15,13,5,4,11,37,25,39,9,8,5,22
15742303,12,6,1,1,0,11,13,5,4,2,5,0
13496129,51,18,19,20,16,39,43,26,5,17,11,10
19903082,2,1,0,1,0,5,4,1,1,2,3,0
4783437,86,21,33,30,37,109,112,69,16,33,35,29
2835292,4,0,0,0,1,1,2,1,1,1,0,2
19846863,6,4,11,4,6,21,9,10,3,4,2,4
17892659,8,8,7,6,7,21,26,12,1,8,8,12
15085230,15,11,8,3,9,34,29,19,6,8,8,14
11774278,1,0,0,0,3,0,1,0,0,2,0,0
9132956,7,2,4,1,2,15,4,11,1,2,4,2
17689998,1,2,1,2,0,2,3,1,0,0,4,0
11848146,11,5,5,0,5,25,34,10,7,10,3,4
19415751,0,0,0,0,0,0,0,0,0,0,0,0
20874198,0,1,0,0,0,1,1,0,0,0,2,0
